"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Hip Abduction (Machine)",,"",1,"normal",55,12,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Hip Abduction (Machine)",,"",2,"normal",70,15,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Hip Abduction (Machine)",,"",3,"normal",70,15,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Hip Adduction (Machine)",,"",0,"normal",40,15,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Hip Adduction (Machine)",,"",1,"normal",60,12,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Hip Adduction (Machine)",,"",2,"normal",55,12,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Lying Leg Curl (Machine)",,"",0,"normal",47.5,12,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Lying Leg Curl (Machine)",,"",1,"normal",47.5,12,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Lying Leg Curl (Machine)",,"",2,"normal",54.4,9,,,
"Bonus trening?","11 Nov 2025, 19:40","11 Nov 2025, 21:16","","Crunch",,"",0,"normal",,15,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Single Arm Cable Row",,"",0,"normal",90,10,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Single Arm Cable Row",,"",1,"normal",90,10,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Single Arm Cable Row",,"",2,"normal",80,15,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,15,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,13,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,11,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Incline Bench Press (Dumbbell)",,"",3,"normal",60,9,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Skullcrusher (Dumbbell)",,"",0,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Skullcrusher (Dumbbell)",,"",1,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Skullcrusher (Dumbbell)",,"",2,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Skullcrusher (Dumbbell)",,"",3,"normal",32,13,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Reverse grip triceps Extension",,"",0,"normal",20,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Reverse grip triceps Extension",,"",1,"normal",20,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Reverse grip triceps Extension",,"",2,"normal",20,16,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Leg Extension (Machine)",,"",0,"normal",165,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Leg Extension (Machine)",,"",1,"normal",165,11,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Leg Extension (Machine)",,"",2,"normal",150,12,,,
"Mandag - Trekk + Triceps + Leg","10 Nov 2025, 16:26","10 Nov 2025, 17:46","","Leg Extension (Machine)",,"",3,"normal",150,21,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Bench Press (Dumbbell)",,"",0,"normal",40,12,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Bench Press (Dumbbell)",,"",1,"normal",36,15,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Bench Press (Dumbbell)",,"",2,"normal",36,16,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Lat Raise Incline Variant",,"",0,"normal",16,13,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Lat Raise Incline Variant",,"",1,"normal",16,15,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Lat Raise Incline Variant",,"",2,"normal",16,25,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Triceps Extension (Cable)",,"",0,"normal",25,15,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Triceps Extension (Cable)",,"",1,"normal",35,9,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Triceps Extension (Cable)",,"",2,"normal",27.5,11,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Behind the Back Curl (Cable)",,"",0,"normal",25,22,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Behind the Back Curl (Cable)",,"",1,"normal",25,22,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Behind the Back Curl (Cable)",,"",2,"normal",25,18,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Seated Leg Curl (Machine)",,"",0,"normal",127.5,12,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Seated Leg Curl (Machine)",,"",1,"normal",135,10,,,
"Fredag - Press + Biceps","8 Nov 2025, 08:12","8 Nov 2025, 09:28","","Seated Leg Curl (Machine)",,"",2,"normal",127.5,13,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Arnold Press (Dumbbell)",,"",0,"normal",52,10,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Arnold Press (Dumbbell)",,"",1,"normal",52,10,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Arnold Press (Dumbbell)",,"",2,"normal",52,10,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Chin Up",,"",0,"normal",,11,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Chin Up",,"",1,"normal",,13,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Chin Up",,"",2,"normal",,8,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Seated Incline Curl (Dumbbell)",,"",0,"normal",32,10,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Seated Incline Curl (Dumbbell)",,"",1,"normal",32,11,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Seated Incline Curl (Dumbbell)",,"",2,"normal",32,10,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Hammer Curl (Dumbbell)",,"",0,"normal",28,15,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Hammer Curl (Dumbbell)",,"",1,"normal",28,15,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Hammer Curl (Dumbbell)",,"",2,"normal",32,15,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Deadlift (Barbell)",,"",0,"normal",80,6,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Deadlift (Barbell)",,"",1,"normal",80,6,,,
"Onsdag - Base + Armer","5 Nov 2025, 16:18","5 Nov 2025, 17:20","","Deadlift (Barbell)",,"",2,"normal",60,6,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Single Arm Cable Row",,"",0,"normal",100,6,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Single Arm Cable Row",,"",1,"normal",100,6,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Single Arm Cable Row",,"",2,"normal",80,13,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,14,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Incline Bench Press (Dumbbell)",,"",3,"normal",60,10,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Skullcrusher (Dumbbell)",,"",0,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Skullcrusher (Dumbbell)",,"",1,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Skullcrusher (Dumbbell)",,"",2,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Skullcrusher (Dumbbell)",,"",3,"normal",32,10,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Reverse grip triceps Extension",,"",0,"normal",15,15,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Reverse grip triceps Extension",,"",1,"normal",15,15,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Reverse grip triceps Extension",,"",2,"normal",15,15,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Leg Extension (Machine)",,"",0,"normal",135,12,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Leg Extension (Machine)",,"",1,"normal",142.5,12,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Leg Extension (Machine)",,"",2,"normal",150,13,,,
"Mandag - Trekk + Triceps + Leg","3 Nov 2025, 16:09","3 Nov 2025, 17:24","","Leg Extension (Machine)",,"",3,"normal",150,15,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Arnold Press (Dumbbell)",,"",0,"normal",52,10,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Arnold Press (Dumbbell)",,"",1,"normal",52,10,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Arnold Press (Dumbbell)",,"",2,"normal",52,8,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Chin Up",,"",0,"normal",,10,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Chin Up",,"",1,"normal",,8,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Chin Up",,"",2,"normal",,8,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Seated Incline Curl (Dumbbell)",,"",0,"normal",32,10,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Seated Incline Curl (Dumbbell)",,"",1,"normal",32,10,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Seated Incline Curl (Dumbbell)",,"",2,"normal",32,10,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Hammer Curl (Dumbbell)",,"",0,"normal",28,12,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Hammer Curl (Dumbbell)",,"",1,"normal",28,15,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Hammer Curl (Dumbbell)",,"",2,"normal",28,15,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Deadlift (Barbell)",,"Row med bare rygg",0,"normal",60,20,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Deadlift (Barbell)",,"Row med bare rygg",1,"normal",60,20,,,
"Onsdag - Base + Armer","29 Oct 2025, 16:16","29 Oct 2025, 17:30","","Deadlift (Barbell)",,"Row med bare rygg",2,"normal",60,20,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Single Arm Cable Row",,"",0,"normal",100,6,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Single Arm Cable Row",,"",1,"normal",100,6,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Single Arm Cable Row",,"",2,"normal",70,13,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,12,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,13,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",3,"normal",60,11,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Skullcrusher (Dumbbell)",,"",0,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Skullcrusher (Dumbbell)",,"",1,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Skullcrusher (Dumbbell)",,"",2,"normal",32,12,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Skullcrusher (Dumbbell)",,"",3,"normal",32,11,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Reverse grip triceps Extension",,"",0,"normal",20,12,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Reverse grip triceps Extension",,"",1,"normal",15,15,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Reverse grip triceps Extension",,"",2,"normal",15,16,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Leg Extension (Machine)",,"",0,"normal",127.5,15,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Leg Extension (Machine)",,"",1,"normal",135,15,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Leg Extension (Machine)",,"",2,"normal",135,15,,,
"Mandag - Trekk + Triceps + Leg","27 Oct 2025, 16:30","27 Oct 2025, 17:41","","Leg Extension (Machine)",,"",3,"normal",135,18,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Bench Press (Dumbbell)",,"",0,"normal",36,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Bench Press (Dumbbell)",,"",1,"normal",36,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Bench Press (Dumbbell)",,"",2,"normal",36,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Bench Press (Dumbbell)",,"",3,"normal",36,12,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Lat Raise Incline Variant",,"",0,"normal",12,8,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Lat Raise Incline Variant",,"",1,"normal",12,9,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Lat Raise Incline Variant",,"",2,"normal",12,9,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Lat Raise Incline Variant",,"",3,"normal",12,9,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Behind the Back Curl (Cable)",,"",0,"normal",20,12,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Behind the Back Curl (Cable)",,"",1,"normal",20,14,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Behind the Back Curl (Cable)",,"",2,"normal",20,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Seated Leg Curl (Machine)",,"",0,"normal",67.5,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Seated Leg Curl (Machine)",,"",1,"normal",67.5,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Seated Leg Curl (Machine)",,"",2,"normal",67.5,15,,,
"Fredag - Press + Biceps","24 Oct 2025, 15:10","24 Oct 2025, 16:06","","Seated Leg Curl (Machine)",,"",3,"normal",67.5,15,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Arnold Press (Dumbbell)",,"",0,"normal",48,7,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Arnold Press (Dumbbell)",,"",1,"normal",48,6,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Arnold Press (Dumbbell)",,"",2,"normal",48,5,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Chin Up",,"",0,"normal",,8,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Chin Up",,"",1,"normal",,9,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Chin Up",,"",2,"normal",,8,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Seated Incline Curl (Dumbbell)",,"",0,"normal",20,10,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,10,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Cross Body Hammer Curl",,"",0,"normal",12,12,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Cross Body Hammer Curl",,"",1,"normal",12,13,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Cross Body Hammer Curl",,"",2,"normal",12,12,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Deadlift (Barbell)",,"",0,"normal",60,6,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Deadlift (Barbell)",,"",1,"normal",60,6,,,
"Onsdag - Base + Armer","22 Oct 2025, 16:11","22 Oct 2025, 16:56","","Deadlift (Barbell)",,"",2,"normal",60,6,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Single Arm Cable Row",,"",0,"normal",85,9,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Single Arm Cable Row",,"",1,"normal",90,9,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Single Arm Cable Row",,"",2,"normal",100,6,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Incline Bench Press (Dumbbell)",,"",0,"normal",48,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Incline Bench Press (Dumbbell)",,"",1,"normal",48,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Incline Bench Press (Dumbbell)",,"",2,"normal",48,11,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Incline Bench Press (Dumbbell)",,"",3,"normal",48,13,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Skullcrusher (Dumbbell)",,"",0,"normal",20,12,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Skullcrusher (Dumbbell)",,"",1,"normal",20,12,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Skullcrusher (Dumbbell)",,"",2,"normal",20,12,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Reverse grip triceps Extension",,"",0,"normal",15,12,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Reverse grip triceps Extension",,"",1,"normal",10,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Reverse grip triceps Extension",,"",2,"normal",10,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Leg Extension (Machine)",,"",0,"normal",90,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Leg Extension (Machine)",,"",1,"normal",110,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Leg Extension (Machine)",,"",2,"normal",110,15,,,
"Mandag - Trekk + Triceps + Leg","20 Oct 2025, 16:42","20 Oct 2025, 17:18","","Leg Extension (Machine)",,"",3,"normal",110,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Bench Press (Dumbbell)",,"",0,"normal",60,14,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Bench Press (Dumbbell)",,"",1,"normal",60,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Bench Press (Dumbbell)",,"",2,"normal",60,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Bench Press (Dumbbell)",,"",3,"normal",60,12,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Lat Raise Incline Variant",,"",0,"normal",6,10,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Lat Raise Incline Variant",,"",1,"normal",6,16,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Lat Raise Incline Variant",,"",2,"normal",6,16,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Lat Raise Incline Variant",,"",3,"normal",6,18,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Behind the Back Curl (Cable)",,"",0,"normal",30,13,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Behind the Back Curl (Cable)",,"",1,"normal",30,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Behind the Back Curl (Cable)",,"",2,"normal",30,17,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Seated Leg Curl (Machine)",,"",0,"normal",120,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Seated Leg Curl (Machine)",,"",1,"normal",120,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Seated Leg Curl (Machine)",,"",2,"normal",120,15,,,
"Fredag - Press + Biceps","17 Oct 2025, 15:18","17 Oct 2025, 16:51","","Seated Leg Curl (Machine)",,"",3,"normal",127.5,17,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Arnold Press (Dumbbell)",,"",0,"normal",48,12,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Arnold Press (Dumbbell)",,"",1,"normal",52,10,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Arnold Press (Dumbbell)",,"",2,"normal",52,8,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Chin Up",,"50 hjelp bøyde knær",0,"normal",,8,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Chin Up",,"50 hjelp bøyde knær",1,"normal",,8,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Chin Up",,"50 hjelp bøyde knær",2,"normal",,9,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Seated Incline Curl (Dumbbell)",,"",0,"normal",32,10,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Seated Incline Curl (Dumbbell)",,"",1,"normal",32,10,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Seated Incline Curl (Dumbbell)",,"",2,"normal",32,10,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Cross Body Hammer Curl",,"",0,"normal",20,12,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Cross Body Hammer Curl",,"",1,"normal",24,14,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Cross Body Hammer Curl",,"",2,"normal",28,11,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Deadlift (Barbell)",,"",0,"normal",120,5,,,
"Onsdag - Base + Armer","15 Oct 2025, 16:20","15 Oct 2025, 17:12","","Deadlift (Barbell)",,"",1,"normal",120,5,,,
